year,event,value
2008,Swimming,193
2004,Baseball,193
1968,Volleyball,193
2016,Handball,193
1976,Water Polo,193
1972,Wrestling,193
2004,Rowing,193
1992,Athletics,193
1984,Swimming,193
1988,Swimming,193
2004,Rowing,193
1984,Judo,193
2016,Rowing,193
1984,Handball,193
2012,Basketball,193
2016,Basketball,193
2012,Canoeing,193
2016,Canoeing,193
2000,Volleyball,193
1964,Volleyball,193
1956,Rowing,193
1960,Rowing,193
1992,Volleyball,193
1996,Volleyball,193
2000,Volleyball,193
1976,Rowing,193
2016,Rugby Sevens,193
2004,Water Polo,193
1972,Judo,193
2016,Basketball,193
1976,Athletics,193
2004,Boxing,193
1996,Boxing,193
1972,Basketball,193
2004,Rowing,193
2008,Rowing,193
1998,Bobsleigh,193
2002,Bobsleigh,193
1988,Rowing,193
2002,Speed Skating,193
2006,Speed Skating,193
1984,Water Polo,193
1948,Athletics,193
1952,Athletics,193
1932,Rowing,193
2000,Athletics,193
2004,Athletics,193
1988,Rowing,193
1992,Athletics,193
2006,Bobsleigh,193
2010,Bobsleigh,193
2014,Bobsleigh,193
1972,Rowing,193
1984,Swimming,193
1988,Swimming,193
1992,Water Polo,193
1976,Rowing,193
1980,Rowing,193
1936,Athletics,193
1996,Handball,193
2016,Swimming,193
1972,Rowing,193
1960,Rowing,193
1998,Freestyle Skiing,193
2002,Freestyle Skiing,193
1928,Athletics,193
1984,Handball,193
2008,Shooting,193
2016,Rowing,193
1960,Athletics,193
1980,Basketball,193
2008,Handball,193
2012,Handball,193
1996,Water Polo,193
1984,Rowing,193
1988,Rowing,193
1956,Basketball,193
2016,Equestrianism,193
1976,Rowing,193
2004,Volleyball,193
2008,Volleyball,193
2012,Volleyball,193
2016,Volleyball,193
1996,Wrestling,193
1972,Swimming,193
1968,Sailing,193
1976,Sailing,193
1976,Volleyball,193
2016,Basketball,193
1996,Basketball,193
2016,Canoeing,193
1988,Athletics,193
2000,Athletics,193
2004,Athletics,193
2008,Athletics,193
1984,Rowing,193
1988,Rowing,193
1992,Rowing,193
1992,Rowing,193
1996,Rowing,193
2000,Rowing,193
2004,Fencing,193
2008,Fencing,193
2012,Fencing,193
2016,Fencing,193
1996,Basketball,193
1964,Rowing,193
1976,Basketball,193
1980,Basketball,193
2000,Fencing,193
2004,Fencing,193
2012,Fencing,193
2012,Swimming,193
2016,Swimming,193
1992,Boxing,193
1964,Athletics,193
1980,Basketball,193
1976,Athletics,193
2000,Swimming,193
2012,Sailing,193
1976,Rowing,193
1956,Basketball,193
1984,Rowing,193
1984,Boxing,193
1976,Athletics,193
1968,Athletics,193
2000,Football,193
1988,Wrestling,193
1992,Wrestling,193
1992,Fencing,193
2012,Volleyball,193
1992,Football,193
2000,Football,193
1980,Rowing,193
1984,Swimming,193
1964,Basketball,193
1988,Football,193
1972,Swimming,193
1976,Swimming,193
2012,Athletics,193
2016,Athletics,193
2012,Football,193
1996,Rowing,193
2004,Handball,193
2004,Rowing,193
1988,Water Polo,193
1992,Water Polo,193
1996,Water Polo,193
2000,Water Polo,193
2016,Athletics,193
2004,Beach Volleyball,193
2008,Beach Volleyball,193
2000,Volleyball,193
2012,Beach Volleyball,193
2016,Beach Volleyball,193
2012,Water Polo,193
1968,Wrestling,193
1972,Wrestling,193
1976,Wrestling,193
1980,Rowing,193
2010,Ice Hockey,193
2014,Ice Hockey,193
1992,Wrestling,193
1996,Wrestling,193
1988,Swimming,193
2004,Football,193
2016,Rowing,193
1964,Rowing,193
1968,Rowing,193
1984,Rowing,193
2008,Volleyball,193
1980,Basketball,193
1984,Basketball,193
1976,Shooting,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
2004,Basketball,193
2008,Archery,193
2012,Archery,193
1988,Swimming,193
1992,Swimming,193
1968,Athletics,193
1972,Athletics,193
2008,Water Polo,193
2012,Water Polo,193
2016,Water Polo,193
1996,Athletics,193
2000,Athletics,193
2004,Athletics,193
1928,Rowing,193
1976,Water Polo,193
1980,Water Polo,193
1988,Sailing,193
1956,Basketball,193
2000,Rowing,193
1984,Swimming,193
1988,Swimming,193
1988,Boxing,193
2012,Swimming,193
2016,Swimming,193
1992,Athletics,193
1992,Athletics,193
1996,Athletics,193
2000,Athletics,193
1980,Rowing,193
1996,Volleyball,193
2000,Volleyball,193
2004,Volleyball,193
2012,Athletics,193
2016,Athletics,193
2008,Swimming,193
1932,Rowing,193
1980,Ice Hockey,193
1988,Ice Hockey,193
1976,Swimming,193
1988,Rowing,193
1996,Baseball,193
1984,Rowing,193
2000,Basketball,193
2004,Basketball,193
2016,Tennis,193
2012,Basketball,193
2016,Basketball,193
2008,Rowing,193
2016,Rowing,193
1972,Rowing,193
1976,Rowing,193
2006,Speed Skating,193
1980,Shooting,193
1992,Shooting,193
1968,Athletics,193
1964,Rowing,193
1992,Swimming,193
1996,Swimming,193
2012,Handball,193
2016,Sailing,193
1996,Cycling,193
2000,Cycling,193
2008,Football,193
1968,Basketball,193
2008,Handball,193
2012,Handball,193
1988,Athletics,193
1992,Athletics,193
1980,Canoeing,193
1976,Rowing,193
1932,Rowing,193
1968,Cycling,193
1972,Cycling,193
1976,Cycling,193
2006,Biathlon,193
2010,Biathlon,193
2014,Biathlon,193
2000,Rowing,193
2004,Rowing,193
2004,Rowing,193
2008,Rowing,193
2002,Ice Hockey,193
2010,Ice Hockey,193
2014,Ice Hockey,193
1972,Rowing,193
1976,Rowing,193
1976,Biathlon,193
2012,Handball,193
1998,Ice Hockey,193
1988,Handball,193
1992,Handball,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
2002,Alpine Skiing,193
2010,Freestyle Skiing,193
2004,Table Tennis,193
2008,Rowing,193
1992,Athletics,193
1996,Handball,193
1988,Sailing,193
1992,Sailing,193
1996,Sailing,193
2000,Sailing,193
2012,Handball,193
1976,Rowing,193
1996,Athletics,193
2000,Athletics,193
2004,Beach Volleyball,193
2008,Beach Volleyball,193
2012,Beach Volleyball,193
2016,Beach Volleyball,193
1976,Rowing,193
2016,Volleyball,193
1960,Weightlifting,193
2016,Swimming,193
1984,Ice Hockey,193
1980,Rowing,193
1976,Athletics,193
2000,Beach Volleyball,193
1992,Rowing,193
1992,Canoeing,193
1936,Rowing,193
1988,Rowing,193
1968,Water Polo,193
1972,Water Polo,193
2012,Volleyball,193
2004,Rowing,193
2008,Rowing,193
1984,Biathlon,193
1980,Athletics,193
1964,Rowing,193
1968,Rowing,193
1972,Rowing,193
1988,Rowing,193
2000,Rowing,193
2004,Rowing,193
2008,Rowing,193
2012,Rowing,193
2016,Rowing,193
2000,Athletics,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
2000,Beach Volleyball,193
2004,Beach Volleyball,193
1992,Swimming,193
2008,Swimming,193
1956,Shooting,193
1960,Shooting,193
2006,Bobsleigh,193
2008,Swimming,193
1972,Rowing,193
1976,Rowing,193
1984,Rowing,193
2004,Wrestling,193
1980,Wrestling,193
2008,Handball,193
2012,Handball,193
1992,Bobsleigh,193
1994,Bobsleigh,193
1980,Handball,193
1972,Basketball,193
2004,Athletics,193
2008,Athletics,193
2012,Athletics,193
1992,Judo,193
1996,Judo,193
2000,Judo,193
1980,Wrestling,193
2002,Cross Country Skiing,193
2006,Cross Country Skiing,193
1976,Swimming,193
1968,Swimming,193
2016,Hockey,193
1984,Swimming,193
1992,Swimming,193
2012,Water Polo,193
2004,Rowing,193
2008,Rowing,193
2012,Rowing,193
1980,Handball,193
1996,Rowing,193
2016,Table Tennis,193
2016,Rowing,193
1984,Athletics,193
1992,Athletics,193
2004,Rowing,193
1980,Rowing,193
1976,Handball,193
2000,Basketball,193
2004,Basketball,193
2008,Basketball,193
2012,Basketball,193
2004,Fencing,193
2008,Fencing,193
2000,Volleyball,193
2004,Water Polo,193
2008,Basketball,193
1984,Handball,193
1988,Handball,193
2012,Rowing,193
2016,Rowing,193
2010,Ice Hockey,193
2000,Baseball,193
2008,Athletics,193
2004,Rowing,193
1968,Swimming,193
1948,Basketball,193
1968,Swimming,193
2000,Handball,193
2008,Swimming,193
2012,Swimming,193
1992,Boxing,193
2012,Swimming,193
2012,Volleyball,193
2016,Swimming,193
1984,Athletics,193
1992,Athletics,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
2004,Cycling,193
2008,Cycling,193
1988,Athletics,193
1988,Wrestling,193
1992,Wrestling,193
1996,Wrestling,193
2000,Wrestling,193
1984,Rowing,193
1988,Rowing,193
1992,Rowing,193
2016,Rowing,193
1964,Figure Skating,193
1968,Figure Skating,193
2016,Rugby Sevens,193
1936,Sailing,193
2000,Volleyball,193
1932,Athletics,193
1996,Handball,193
2000,Basketball,193
2004,Basketball,193
2008,Basketball,193
2016,Basketball,193
2016,Rowing,193
1984,Basketball,193
2004,Fencing,193
2008,Fencing,193
2012,Fencing,193
2000,Volleyball,193
2008,Handball,193
1988,Rowing,193
1992,Rowing,193
1984,Boxing,193
1948,Basketball,193
1988,Water Polo,193
2004,Swimming,193
1984,Rowing,193
1988,Rowing,193
1996,Weightlifting,193
2000,Weightlifting,193
2004,Weightlifting,193
1996,Boxing,193
2000,Volleyball,193
2000,Basketball,193
2008,Basketball,193
2004,Water Polo,193
2016,Rowing,193
2012,Water Polo,193
1968,Swimming,193
1972,Swimming,193
1968,Basketball,193
1988,Speed Skating,193
1992,Speed Skating,193
2012,Rowing,193
1960,Rowing,193
1996,Handball,193
1996,Rowing,193
2000,Athletics,193
1992,Athletics,193
1996,Athletics,193
2000,Athletics,193
2006,Bobsleigh,193
1996,Athletics,193
2008,Water Polo,193
2012,Water Polo,193
1976,Wrestling,193
1980,Wrestling,193
1988,Canoeing,193
1992,Canoeing,193
1976,Athletics,193
2010,Ice Hockey,193
2000,Athletics,193
2004,Athletics,193
1996,Water Polo,193
1960,Basketball,193
1964,Basketball,193
1968,Basketball,193
2016,Rowing,193
1996,Rowing,193
2000,Rowing,193
2004,Rowing,193
2008,Rowing,193
2012,Rowing,193
2016,Rowing,193
1992,Athletics,193
1968,Volleyball,193
1972,Volleyball,193
1976,Volleyball,193
1984,Athletics,193
2008,Volleyball,193
2012,Volleyball,193
1976,Judo,193
1980,Judo,193
1984,Judo,193
1964,Basketball,193
1996,Rowing,193
2000,Rowing,193
1980,Rowing,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
2004,Rowing,193
2008,Rowing,193
1996,Beach Volleyball,193
1980,Rowing,193
2016,Basketball,193
2004,Athletics,193
2008,Athletics,193
2012,Athletics,193
1988,Athletics,193
1996,Athletics,193
1972,Handball,193
1976,Rowing,193
1988,Athletics,193
2016,Athletics,193
2016,Golf,193
1988,Table Tennis,193
1992,Table Tennis,193
1960,Rowing,193
1996,Swimming,193
2000,Swimming,193
1988,Volleyball,193
1996,Sailing,193
2000,Sailing,193
2004,Sailing,193
2008,Sailing,193
2012,Sailing,193
1988,Ski Jumping,193
1992,Ski Jumping,193
1994,Ski Jumping,193
2010,Cross Country Skiing,193
1988,Shooting,193
1988,Rowing,193
1992,Rowing,193
1996,Basketball,193
2000,Beach Volleyball,193
2004,Beach Volleyball,193
2012,Cycling,193
2016,Cycling,193
1976,Rowing,193
1988,Rowing,193
2008,Athletics,193
1996,Volleyball,193
2000,Volleyball,193
1992,Cycling,193
1996,Cycling,193
1988,Sailing,193
1992,Sailing,193
2008,Rowing,193
2012,Rowing,193
2016,Basketball,193
2012,Handball,193
1992,Tennis,193
2012,Athletics,193
1984,Handball,193
1988,Handball,193
2000,Basketball,193
1984,Athletics,193
1992,Boxing,193
1960,Rowing,193
1964,Rowing,193
1992,Tennis,193
2006,Ice Hockey,193
1960,Rowing,193
2014,Ice Hockey,193
2008,Fencing,193
2012,Fencing,193
2016,Fencing,193
2000,Beach Volleyball,193
1932,Ice Hockey,193
1988,Volleyball,193
1972,Sailing,193
1988,Bobsleigh,193
2000,Sailing,193
2004,Sailing,193
2008,Sailing,193
1968,Athletics,193
1976,Athletics,193
1984,Rowing,193
1968,Wrestling,193
1980,Volleyball,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
2012,Swimming,193
1964,Basketball,193
1998,Ice Hockey,193
1992,Ice Hockey,193
1998,Ice Hockey,193
2002,Ice Hockey,193
2000,Tennis,193
2004,Tennis,193
1996,Athletics,193
2000,Athletics,193
2004,Athletics,193
2008,Athletics,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
1996,Basketball,193
1984,Athletics,193
1988,Athletics,193
1992,Athletics,193
2000,Athletics,193
2004,Athletics,193
1960,Athletics,193
1964,Athletics,193
1952,Basketball,193
1988,Football,193
2002,Curling,193
2016,Volleyball,193
2000,Handball,193
1968,Rowing,193
1972,Rowing,193
1996,Basketball,193
1972,Handball,193
1988,Rowing,193
1976,Rowing,193
2004,Swimming,193
2004,Rowing,193
2008,Rowing,193
1972,Rowing,193
2008,Swimming,193
2004,Swimming,193
2004,Archery,193
1992,Ice Hockey,193
2002,Ice Hockey,193
2010,Ice Hockey,193
2008,Basketball,193
1968,Luge,193
1972,Athletics,193
2014,Ice Hockey,193
1988,Basketball,193
1992,Basketball,193
1996,Basketball,193
1992,Rowing,193
2012,Canoeing,193
1968,Basketball,193
1972,Basketball,193
1984,Athletics,193
1988,Athletics,193
1992,Athletics,193
2016,Rowing,193
2016,Volleyball,193
2008,Fencing,193
1994,Ice Hockey,193
1972,Fencing,193
1976,Fencing,193
1992,Rowing,193
1996,Rowing,193
2000,Rowing,193
2000,Taekwondo,193
2004,Taekwondo,193
2008,Taekwondo,193
2008,Volleyball,193
2004,Fencing,193
1976,Rowing,193
1992,Boxing,193
1960,Basketball,193
1996,Athletics,193
2008,Athletics,193
2012,Athletics,193
2016,Athletics,193
2016,Athletics,193
1960,Sailing,193
2000,Rowing,193
1988,Athletics,193
1992,Bobsleigh,193
1996,Athletics,193
1998,Bobsleigh,193
2000,Athletics,193
1992,Basketball,193
1956,Rowing,193
1960,Rowing,193
2012,Volleyball,193
1984,Rowing,193
1984,Hockey,193
1992,Hockey,193
1932,Athletics,193
2002,Bobsleigh,193
2008,Rowing,193
2012,Rowing,193
2016,Rowing,193
2016,Swimming,193
1968,Rowing,193
2016,Equestrianism,193
1984,Sailing,193
1960,Rowing,193
2008,Football,193
2004,Beach Volleyball,193
2004,Rowing,193
2008,Rowing,193
2000,Basketball,193
2004,Basketball,193
2016,Rugby Sevens,193
1988,Athletics,193
1992,Athletics,193
1992,Cycling,193
2006,Biathlon,193
2000,Rowing,193
1996,Swimming,193
1984,Rowing,193
1988,Rowing,193
1968,Swimming,193
2000,Swimming,193
2004,Swimming,193
1976,Athletics,193
1988,Boxing,193
1976,Athletics,193
2004,Volleyball,193
1948,Basketball,193
1964,Rowing,193
2006,Ice Hockey,193
2010,Ice Hockey,193
2004,Basketball,193
1976,Volleyball,193
2000,Water Polo,193
2004,Water Polo,193
2008,Water Polo,193
1976,Volleyball,193
1980,Volleyball,193
2000,Athletics,193
2008,Athletics,193
2008,Tennis,193
2016,Tennis,193
1996,Athletics,193
2000,Athletics,193
1988,Football,193
1980,Swimming,193
1984,Handball,193
1992,Basketball,193
1996,Basketball,193
2000,Basketball,193
1960,Rowing,193
1964,Rowing,193
2012,Rowing,193
1980,Ice Hockey,193
1980,Basketball,193
1984,Basketball,193
2014,Speed Skating,193
1992,Athletics,193
2010,Ice Hockey,193
2012,Athletics,193
2016,Athletics,193
2016,Rowing,193
1992,Rowing,193
2004,Rowing,193
2010,Cross Country Skiing,193
2014,Cross Country Skiing,193
1996,Rowing,193
2012,Wrestling,193
2016,Wrestling,193
1964,Shooting,193
1968,Shooting,193
1972,Rowing,193
1976,Rowing,193
2000,Water Polo,193
1996,Athletics,193
1992,Volleyball,193
1960,Basketball,193
2006,Ice Hockey,193
2010,Ice Hockey,193
2014,Ice Hockey,193
1960,Rowing,193
1964,Rowing,193
2004,Handball,193
1984,Rowing,193
1992,Rowing,193
2000,Basketball,193
2004,Basketball,193
2008,Basketball,193
2012,Basketball,193
2016,Basketball,193
1996,Basketball,193
2016,Taekwondo,193
1992,Athletics,193
1976,Volleyball,193
1984,Volleyball,193
1984,Sailing,193
2016,Rowing,193
1968,Athletics,193
1972,Athletics,193
1976,Athletics,193
1980,Athletics,193
1976,Volleyball,193
2016,Athletics,193
1964,Rowing,193
2008,Athletics,193
1968,Wrestling,193
1964,Fencing,193
1968,Fencing,193
2014,Ice Hockey,193
1960,Swimming,193
2000,Baseball,193
2004,Baseball,193
1972,Rowing,193
1976,Rowing,193
1984,Athletics,193
2006,Alpine Skiing,193
2010,Alpine Skiing,193
2014,Alpine Skiing,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
1984,Rowing,193
1996,Tennis,193
1964,Volleyball,193
2004,Basketball,193
1952,Athletics,193
2000,Swimming,193
2004,Swimming,193
2004,Athletics,193
1964,Basketball,193
2004,Baseball,193
2004,Sailing,193
2012,Sailing,193
1998,Bobsleigh,193
1960,Weightlifting,193
1964,Weightlifting,193
1968,Weightlifting,193
1992,Badminton,193
1996,Badminton,193
1988,Athletics,193
1996,Athletics,193
1988,Swimming,193
1976,Canoeing,193
1996,Athletics,193
1976,Basketball,193
1980,Basketball,193
2012,Basketball,193
1972,Canoeing,193
1952,Basketball,193
1956,Basketball,193
1984,Water Polo,193
1988,Water Polo,193
1992,Water Polo,193
1998,Ice Hockey,193
1948,Athletics,193
2000,Swimming,193
1976,Wrestling,193
2016,Fencing,193
2008,Sailing,193
2004,Judo,193
2008,Judo,193
2012,Handball,193
2000,Tennis,193
1968,Basketball,193
1992,Basketball,193
1996,Basketball,193
1992,Canoeing,193
1996,Rowing,193
2008,Basketball,193
2012,Basketball,193
1988,Hockey,193
1976,Athletics,193
2008,Rowing,193
2012,Rowing,193
1988,Athletics,193
1992,Athletics,193
1996,Athletics,193
1992,Basketball,193
1956,Swimming,193
1968,Basketball,193
1972,Basketball,193
2000,Athletics,193
2008,Athletics,193
2014,Ice Hockey,193
2014,Ice Hockey,193
1976,Handball,193
1980,Handball,193
1992,Rowing,193
2002,Speed Skating,193
2010,Speed Skating,193
2016,Swimming,193
1976,Rowing,193
1980,Rowing,193
1960,Athletics,193
1964,Athletics,193
1988,Athletics,193
1992,Athletics,193
1996,Athletics,193
1996,Beach Volleyball,193
2000,Beach Volleyball,193
1992,Rowing,193
1988,Tennis,193
1972,Handball,193
1992,Judo,193
1996,Judo,193
2000,Judo,193
2004,Judo,193
1992,Canoeing,193
2000,Canoeing,193
2016,Canoeing,193
1980,Rowing,193
2012,Water Polo,193
2016,Water Polo,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
1996,Tennis,193
2000,Tennis,193
2004,Tennis,193
2008,Athletics,193
2004,Athletics,193
1988,Canoeing,193
2016,Rugby Sevens,193
2004,Volleyball,193
2000,Athletics,193
1988,Swimming,193
1988,Swimming,193
1992,Swimming,193
2008,Volleyball,193
1972,Judo,193
1976,Judo,193
1988,Swimming,193
1980,Volleyball,193
1984,Water Polo,193
1992,Football,193
1956,Athletics,193
1960,Athletics,193
1924,Boxing,193
2012,Archery,193
1964,Basketball,193
1998,Ice Hockey,193
2000,Athletics,193
2012,Beach Volleyball,193
1988,Fencing,193
1992,Fencing,193
1996,Beach Volleyball,193
2000,Beach Volleyball,193
2004,Beach Volleyball,193
2012,Rowing,193
1968,Athletics,193
2012,Swimming,193
2016,Swimming,193
1992,Athletics,193
2008,Water Polo,193
2016,Water Polo,193
2012,Water Polo,193
2008,Rowing,193
2014,Ice Hockey,193
2016,Tennis,193
1972,Shooting,193
1976,Shooting,193
1960,Water Polo,193
1980,Rowing,193
2016,Water Polo,193
2012,Swimming,193
2016,Swimming,193
2000,Athletics,193
1968,Rowing,193
1972,Rowing,193
1984,Rowing,193
1988,Rowing,193
1992,Rowing,193
1996,Rowing,193
2000,Rowing,193
2016,Fencing,193
1992,Water Polo,193
1988,Athletics,193
1992,Athletics,193
1972,Judo,193
1976,Judo,193
1980,Handball,193
2000,Rowing,193
2004,Rowing,193
1968,Basketball,193
1988,Athletics,193
1996,Athletics,193
1964,Basketball,193
1976,Fencing,193
1980,Fencing,193
1984,Fencing,193
1988,Fencing,193
1968,Rowing,193
2016,Shooting,193
2012,Swimming,193
2016,Swimming,193
1984,Rowing,193
1980,Rowing,193
1984,Basketball,193
2014,Bobsleigh,193
1988,Rowing,193
1992,Rowing,193
1996,Rowing,193
2000,Rowing,193
1996,Athletics,193
2004,Rowing,193
2008,Rowing,193
1972,Handball,193
1976,Handball,193
2000,Athletics,193
1976,Water Polo,193
1984,Water Polo,193
1988,Water Polo,193
1912,Athletics,193
1980,Water Polo,193
1984,Water Polo,193
2012,Swimming,193
1992,Volleyball,193
2004,Basketball,193
2004,Athletics,193
2012,Athletics,193
2016,Volleyball,193
2016,Equestrianism,193
1992,Swimming,193
1996,Swimming,193
2008,Rowing,193
2012,Rowing,193
2004,Swimming,193
2008,Swimming,193
1968,Rowing,193
2008,Basketball,193
2016,Basketball,193
1992,Swimming,193
1996,Swimming,193
2000,Swimming,193
2012,Water Polo,193
1972,Rowing,193
1980,Volleyball,193
2016,Swimming,193
2008,Swimming,193
2012,Swimming,193
1996,Handball,193
1980,Rowing,193
2016,Sailing,193
1972,Athletics,193
1976,Athletics,193
2012,Swimming,193
2008,Judo,193
2012,Judo,193
2016,Swimming,193
2000,Tennis,193
2004,Tennis,193
2012,Athletics,193
2016,Athletics,193
1984,Volleyball,193
2000,Water Polo,193
2004,Water Polo,193
2004,Basketball,193
2016,Volleyball,193
1968,Shooting,193
1972,Shooting,193
1976,Basketball,193
2008,Fencing,193
2010,Bobsleigh,193
2016,Judo,193
1972,Wrestling,193
2008,Baseball,193
1992,Swimming,193
1996,Swimming,193
2000,Swimming,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
1960,Rowing,193
2000,Canoeing,193
2008,Canoeing,193
1992,Athletics,193
1988,Rowing,193
1996,Swimming,193
2000,Swimming,193
2004,Swimming,193
2012,Athletics,193
2010,Freestyle Skiing,193
1976,Water Polo,193
1960,Canoeing,193
1968,Volleyball,193
1972,Volleyball,193
1972,Handball,193
2004,Swimming,193
2008,Swimming,193
1988,Athletics,193
1992,Athletics,193
1996,Athletics,193
2000,Athletics,193
2012,Swimming,193
2016,Swimming,193
1968,Volleyball,193
1972,Volleyball,193
1996,Swimming,193
2000,Water Polo,193
2004,Basketball,193
1984,Canoeing,193
1984,Canoeing,193
1968,Rowing,193
1972,Rowing,193
2004,Water Polo,193
2000,Rowing,193
2008,Rowing,193
2000,Athletics,193
2000,Athletics,193
2004,Athletics,193
1996,Athletics,193
2000,Athletics,193
1932,Athletics,193
1996,Swimming,193
1972,Rowing,193
1976,Rowing,193
1956,Athletics,193
1996,Judo,193
2000,Judo,193
1992,Rowing,193
1972,Rowing,193
1976,Rowing,193
1996,Athletics,193
2016,Swimming,193
1976,Rowing,193
1972,Rowing,193
1976,Rowing,193
2014,Figure Skating,193
2016,Taekwondo,193
2008,Football,193
1968,Rowing,193
2012,Canoeing,193
2004,Handball,193
2000,Water Polo,193
2016,Hockey,193
1980,Basketball,193
2004,Swimming,193
1980,Rowing,193
1988,Rowing,193
1968,Volleyball,193
1972,Volleyball,193
1956,Basketball,193
1960,Basketball,193
1984,Canoeing,193
1988,Canoeing,193
2012,Basketball,193
2012,Rowing,193
1972,Judo,193
1972,Athletics,193
1988,Athletics,193
1996,Athletics,193
1972,Rowing,193
1976,Rowing,193
1996,Rowing,193
1996,Rowing,193
1994,Ice Hockey,193
1972,Basketball,193
1994,Luge,193
1998,Luge,193
2002,Luge,193
2004,Tennis,193
2008,Tennis,193
2012,Volleyball,193
1992,Athletics,193
1996,Athletics,193
2000,Athletics,193
2004,Swimming,193
1984,Canoeing,193
1988,Cycling,193
1988,Fencing,193
1992,Fencing,193
1996,Fencing,193
2000,Fencing,193
2010,Ice Hockey,193
2012,Rowing,193
2012,Tennis,193
2004,Rowing,193
2008,Rowing,193
1960,Basketball,193
1948,Athletics,193
1952,Athletics,193
2010,Speed Skating,193
1968,Rowing,193
1984,Rowing,193
1964,Rowing,193
1968,Rowing,193
1972,Rowing,193
2016,Handball,193
1976,Rowing,193
2016,Basketball,193
2012,Hockey,193
2016,Hockey,193
2000,Triathlon,193
2004,Triathlon,193
2008,Swimming,193
2012,Swimming,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
1988,Athletics,193
1992,Athletics,193
2006,Ice Hockey,193
1992,Rowing,193
1988,Cycling,193
2000,Judo,193
2016,Basketball,193
2000,Volleyball,193
2004,Volleyball,193
2016,Fencing,193
1998,Ice Hockey,193
2002,Ice Hockey,193
2006,Ice Hockey,193
2004,Swimming,193
2000,Basketball,193
1988,Handball,193
1992,Handball,193
1992,Handball,193
1996,Handball,193
2000,Handball,193
1968,Rowing,193
1972,Rowing,193
1976,Rowing,193
2012,Rowing,193
1960,Rowing,193
2004,Volleyball,193
2008,Volleyball,193
2004,Athletics,193
2008,Athletics,193
2000,Basketball,193
1988,Canoeing,193
1992,Canoeing,193
1996,Canoeing,193
1980,Handball,193
1988,Handball,193
1972,Handball,193
1976,Handball,193
2016,Athletics,193
1988,Ski Jumping,193
1992,Ski Jumping,193
2010,Ice Hockey,193
2014,Ice Hockey,193
2004,Athletics,193
2008,Athletics,193
2010,Cross Country Skiing,193
2014,Cross Country Skiing,193
1968,Athletics,193
1972,Athletics,193
1948,Athletics,193
1952,Athletics,193
2008,Swimming,193
1972,Athletics,193
1980,Volleyball,193
2014,Bobsleigh,193
1976,Boxing,193
1988,Tennis,193
1980,Basketball,193
2008,Canoeing,193
1992,Cycling,193
2008,Swimming,193
1980,Athletics,193
1960,Boxing,193
1992,Swimming,193
2000,Water Polo,193
2004,Water Polo,193
1992,Hockey,193
1996,Hockey,193
1972,Basketball,193
1976,Basketball,193
2012,Rowing,193
2016,Rowing,193
2006,Ice Hockey,193
2010,Ice Hockey,193
1984,Handball,193
1988,Handball,193
1988,Volleyball,193
1992,Volleyball,193
1948,Basketball,193
1964,Athletics,193
2008,Swimming,193
2012,Swimming,193
2016,Swimming,193
2016,Swimming,193
1988,Athletics,193
2000,Volleyball,193
2004,Volleyball,193
1948,Basketball,193
2008,Fencing,193
1948,Athletics,193
1952,Athletics,193
1988,Water Polo,193
1992,Water Polo,193
1996,Water Polo,193
1984,Rowing,193
1964,Swimming,193
2012,Swimming,193
1996,Rowing,193
1988,Wrestling,193
2000,Rowing,193
1996,Rowing,193
2000,Rowing,193
2004,Rowing,193
2008,Rowing,193
2012,Rowing,193
2016,Rowing,193
1988,Basketball,193
2012,Swimming,193
2012,Swimming,193
2016,Swimming,193
1956,Athletics,193
1960,Athletics,193
2004,Water Polo,193
2008,Water Polo,193
2012,Water Polo,193
1976,Rowing,193
1988,Canoeing,193
2016,Shooting,193
2000,Handball,193
2004,Handball,193
2012,Volleyball,193
1996,Basketball,193
1980,Athletics,193
1960,Basketball,193
1972,Rowing,193
1976,Rowing,193
1968,Swimming,193
1964,Rowing,193
1996,Swimming,193
2000,Swimming,193
2004,Swimming,193
2008,Swimming,193
1972,Water Polo,193
1996,Badminton,193
1932,Cycling,193
1972,Rowing,193
2016,Fencing,193
2004,Swimming,193
2008,Swimming,193
2012,Swimming,193
1964,Athletics,193
2008,Water Polo,193
2012,Water Polo,193
2016,Water Polo,193
1992,Water Polo,193
1996,Water Polo,193
2000,Water Polo,193
1980,Rowing,193
1992,Athletics,193
1956,Basketball,193
1996,Basketball,193
2000,Basketball,193
2014,Alpine Skiing,193
2004,Swimming,193
2008,Swimming,193
1976,Volleyball,193
1980,Volleyball,193
1984,Rowing,193
1988,Rowing,193
2000,Athletics,193
2004,Athletics,193
